Step,AgentID,behavior_count_eat_real_meat,behavior_count_eat_vegan_meat,behavioral_attitude_eat_real_meat,behavioral_attitude_eat_vegan_meat,behavioral_intention_eat_real_meat,behavioral_intention_eat_vegan_meat,subjective_norm_eat_real_meat,subjective_norm_eat_vegan_meat,friend_ids
20,7,7,12,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
20,8,6,13,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
20,9,9,8,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
21,0,11,12,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
21,1,8,11,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
21,2,6,15,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
21,3,4,13,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
21,4,9,5,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
21,5,9,9,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
21,6,9,5,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
21,7,8,13,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
21,8,7,13,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
21,9,9,9,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
22,0,11,12,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
22,1,8,11,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
22,2,6,16,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
22,3,4,14,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
22,4,10,6,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
22,5,9,9,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
22,6,9,5,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
22,7,8,14,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
22,8,7,13,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
22,9,10,10,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
23,0,11,12,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
23,1,8,11,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
23,2,6,17,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
23,3,4,14,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
23,4,11,6,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
23,5,9,9,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
23,6,10,6,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
23,7,8,15,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
23,8,8,13,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
23,9,10,11,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
24,0,11,13,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
24,1,9,12,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
24,2,7,18,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
24,3,4,15,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
24,4,11,6,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
24,5,9,9,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
24,6,10,6,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
24,7,9,16,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
24,8,9,14,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
24,9,10,11,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
25,0,11,14,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
25,1,9,13,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
25,2,7,19,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
25,3,4,16,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
25,4,12,7,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
25,5,9,9,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
25,6,10,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
25,7,10,16,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
25,8,9,15,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
25,9,11,11,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
26,0,12,15,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
26,1,10,14,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
26,2,7,20,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
26,3,4,17,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
26,4,12,8,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
26,5,9,9,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
26,6,11,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
26,7,11,17,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
26,8,10,16,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
26,9,12,11,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
27,0,13,16,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
27,1,10,15,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
27,2,8,21,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
27,3,4,18,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
27,4,13,8,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
27,5,9,9,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
27,6,11,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
27,7,12,18,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
27,8,10,17,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
27,9,12,12,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
28,0,14,17,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
28,1,10,16,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
28,2,8,22,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
28,3,4,18,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
28,4,13,8,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
28,5,10,10,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
28,6,12,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
28,7,13,18,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
28,8,11,18,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
28,9,12,13,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
29,0,15,18,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
29,1,11,17,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
29,2,8,23,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
29,3,4,18,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
29,4,13,8,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
29,5,11,11,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
29,6,12,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
29,7,13,19,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
29,8,11,19,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
29,9,13,14,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
30,0,16,19,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
30,1,12,18,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
30,2,8,24,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
30,3,4,19,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
30,4,13,8,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
30,5,11,11,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
30,6,13,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
30,7,14,19,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
30,8,11,19,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
30,9,13,15,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
31,0,17,20,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
31,1,13,18,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
31,2,9,25,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
31,3,5,20,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
31,4,14,9,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
31,5,12,12,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
31,6,14,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
31,7,14,19,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
31,8,11,20,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
31,9,14,16,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
32,0,17,21,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
32,1,14,19,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
32,2,9,26,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
32,3,5,21,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
32,4,14,10,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
32,5,12,12,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
32,6,15,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
32,7,14,19,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
32,8,11,21,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
32,9,14,17,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
33,0,17,22,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
33,1,15,20,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
33,2,9,27,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
33,3,5,22,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
33,4,14,10,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
33,5,12,13,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
33,6,16,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
33,7,15,19,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
33,8,11,22,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
33,9,14,17,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
34,0,18,23,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
34,1,16,20,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
34,2,9,27,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
34,3,5,23,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
34,4,15,10,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
34,5,13,14,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
34,6,16,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
34,7,15,20,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
34,8,11,23,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
34,9,15,17,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
35,0,18,24,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
35,1,16,20,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
35,2,10,28,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
35,3,5,24,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
35,4,15,11,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
35,5,13,14,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
35,6,17,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
35,7,16,21,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
35,8,11,23,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
35,9,15,17,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
36,0,18,25,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
36,1,16,21,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
36,2,10,28,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
36,3,6,25,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
36,4,15,11,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
36,5,14,14,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
36,6,18,7,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
36,7,17,21,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
36,8,12,23,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
36,9,16,17,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
37,0,19,26,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
37,1,17,22,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
37,2,11,29,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
37,3,7,26,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
37,4,15,11,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
37,5,14,15,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
37,6,18,8,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
37,7,18,22,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
37,8,13,24,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
37,9,16,17,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
38,0,20,27,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
38,1,17,23,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
38,2,11,30,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
38,3,7,27,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
38,4,16,11,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
38,5,15,15,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
38,6,19,8,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
38,7,19,22,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
38,8,14,25,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
38,9,16,17,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
39,0,21,28,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
39,1,17,24,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
39,2,12,30,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
39,3,7,27,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
39,4,16,11,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
39,5,16,15,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
39,6,19,8,0.7730429406333571,0.8467056280995965,0.5898823219206887,0.6714221336821972,0.4067217032080202,0.4961386392647979,1-4-7
39,7,20,23,0.5249137006905195,0.312990307913929,0.591267155803394,0.48997974414584167,0.6576206109162683,0.6669691803777543,5-6-9
39,8,15,26,0.6242963237572023,0.19016424082098105,0.6291889898312608,0.2329253074003725,0.6340816559053192,0.275686373979764,1-2-5
39,9,16,17,0.48008873500999194,0.7114950898635063,0.5281368150465052,0.5932063735585571,0.5761848950830185,0.4749176572536078,0-4-5-7
40,0,22,28,0.5832449805404636,0.24735189408710534,0.5894142031109755,0.31599522351890247,0.5955834256814874,0.3846385529506996,1-2-5-9
40,1,18,24,0.21840066693790594,0.278804006037228,0.47030242685911544,0.326195090704319,0.7222041867803249,0.37358617537141003,0-3-5-6-8
40,2,12,31,0.9641141436725957,0.1055482927319038,0.7825723472611426,0.2748797166061373,0.6010305508496893,0.4442111404803708,0-4-5-8
40,3,8,28,0.9107065318651458,0.141002290679207,0.6898859719434134,0.25087885264145054,0.4690654120216809,0.3607554146036941,1-5
40,4,16,12,0.47685074199563515,0.8966216038432366,0.6055473680504926,0.7116177811547642,0.7342439941053501,0.5266139584662917,2-5-6-9
40,5,16,15,0.7197301571054558,0.4427068231701602,0.6587785675820692,0.40160201945864865,0.5978269780586825,0.3604972157471371,0-1-2-3-4-7-8-9
